GENE	he%sample1	he%sample2	he%sample3	ht%sample1	ht%sample2	ht%sample3	hy%sample1	hy%sample2	hy%sample3
HE_CONTIG1103|SPU_008842	1879	3622	3622	72	125	55	2509	669	1338
HE_FRAG18997.390-481|UNKNOWN	2	3	3	6	3	2	2	3	4
HE_CONTIG1339|SPU_010847	525	357	357	604	895	609	1535	543	563
HE_FRAG19612.126-369|SPU_003319	2	3	3	0	0	0	3	2	0
HE_FRAG1719.0-2333|SPU_005241	3581	2713	2713	1859	2752	1962	2896	5984	4004
HE_COMP244580_C7_SEQ1.135-178|UNKNOWN	0	0	0	0	2	1	0	0	1
HE_CONTIG3713|SPU_026487	1317	1397	1397	2854	1398	1330	2855	926	2106
HE_FRAG9846.0-2199|SPU_005702	82	76	76	28662	46988	29975	27538	3604	8233
HE_FRAG18964.6-1428|SPU_008908	3393	3794	3794	772	893	1137	3405	1661	3030
HE_FRAG5438.21-1932|SPU_026553	675	195	195	340	329	452	500	514	237
HE_COMP229526_C0_SEQ1.0-325|SPU_028247	2109	2278	2278	2831	2752	5675	3773	1257	1517
HE_COMP190168_C1_SEQ1.159-237|UNKNOWN	12	171	171	29	58	2	8	11	12
HE_COMP234619_C1_SEQ1.0-282|SPU_022107	19	13	13	9	13	4	14	11	14
HE_COMP227837_C2_SEQ1.576-684|UNKNOWN	1	0	0	12	0	1	1	0	0
HE_FRAG8204.0-1005|SPU_024104	714	435	435	283	542	349	694	503	390
HE_COMP228624_C0_SEQ2.185-692|SPU_018851	318	243	243	248	596	226	559	340	342
HE_COMP236501_C1_SEQ4.0-1115|SPU_018125	288	118	118	169	45	9	446	130	176
HE_CONTIG2188|SPU_000392	498	543	543	1864	2914	1840	2361	591	1467
HE_COMP235238_C0_SEQ1.2-1028|SPU_000244	626	597	597	683	1412	296	1050	609	884
HE_CONTIG4662|UNKNOWN	0	0	0	0	0	0	0	1	0
HE_CONTIG988|SPU_019929	3856	3480	3480	3208	4089	2310	3653	1719	3251
HE_CONTIG3483|SPU_008818	45	9	9	18	32	23	3	0	4
HE_FRAG12624.0-1485|SPU_009716	224	234	234	107	197	129	306	237	184
HE_COMP236277_C10_SEQ1.207-387|SPU_004345	24	22	22	13	10	3	66	40	73
HE_CONTIG4337|SPU_016099	230	710	710	45	54	51	75	51	117
HE_CONTIG4710|SPU_016122	0	1	1	6	16	3	9	3	14
HE_FRAG1088.0-2070|SPU_008678	248	505	505	439	843	328	473	172	360
HE_FRAG6728.1181-1766|SPU_004123	2329	1279	1279	71	24	34	1300	1748	1623
HE_FRAG19244.579-693|UNKNOWN	19	25	25	2	4	1	28	19	24
HE_COMP243765_C0_SEQ3.211-250|UNKNOWN	0	2	2	1	0	1	0	0	0
HE_CONTIG5250|SPU_000009	912	1511	1511	698	811	175	1893	858	1425
HE_CONTIG441|SPU_013917	35	12	12	24	90	53	83	39	54
HE_FRAG1997.1-962|SPU_012561	44	743	743	4	2	1	353	4	32
HE_COMP239788_C0_SEQ1.0-3375|SPU_025427	2994	3340	3340	4290	8947	4289	4492	3215	4823
HE_CONTIG5117|SPU_019885	8155	7031	7031	33486	29383	27238	19172	11935	16756
HE_FRAG4095.2-1540|SPU_012762	980	302	302	338	422	177	649	736	615
HE_FRAG13969.0-1393|SPU_028478	828	1172	1172	1439	1695	763	1193	611	1172
HE_CONTIG2319|SPU_028376	30	13	13	25	54	11	20	28	8
HE_FRAG5057.0-2601|SPU_008673	1281	1119	1119	434	1042	190	1695	988	1586
HE_COMP241450_C3_SEQ3.131-163|UNKNOWN	775	693	693	2094	2300	1719	1190	639	1201
HE_FRAG1429.831-1647|SPU_028748	16	6	6	67	90	131	6	10	8
HE_FRAG7428.0-1257|SPU_016381	173	178	178	1402	812	503	359	322	363
HE_FRAG2077.0-1174|SPU_011278	250	246	246	248	628	65	422	153	159
HE_FRAG767.545-1125|SPU_016384	5	2	2	0	11	0	54	4	3
HE_COMP242964_C3_SEQ1.306-800|SPU_024751	193	311	311	292	679	601	434	191	367
HE_COMP238611_C0_SEQ3.88-166|UNKNOWN	308	240	240	338	351	233	403	202	346
HE_COMP238462_C2_SEQ1.2-1877|SPU_002483	247	386	386	159	265	162	105	303	188
HE_FRAG13301.0-2463|SPU_028084	170	44	44	41	76	9	74	127	44
HE_FRAG12915.0-2100|SPU_013953	509	350	350	256	179	307	369	273	743
HE_FRAG11130.0-2294|SPU_021937	908	676	676	1086	1743	782	1825	1035	988
HE_COMP231891_C0_SEQ1.0-747|SPU_017503	4506	1733	1733	1868	2383	714	2580	2361	1984
HE_CONTIG1056|SPU_017691	345	157	157	65	100	33	163	425	155
HE_CONTIG1952|SPU_026856	2	0	0	0	0	0	0	2	2
HE_FRAG3677.125-1505|SPU_010373	165	190	190	266	263	174	266	229	262
HE_FRAG1896.36-935|SPU_002289	345	176	176	288	271	147	208	228	291
HE_COMP232019_C1_SEQ3.30-1494|SPU_000992	18	10	10	23	12	28	54	33	23
HE_CONTIG1467|UNKNOWN	1	1	1	2	2	6	2	4	5
HE_CONTIG416|UNKNOWN	75	80	80	13	34	21	80	202	227
HE_FRAG14424.0-4350|SPU_019063	329	580	580	904	1559	731	476	408	410
HE_COMP231950_C1_SEQ1.0-753|SPU_010109	418	296	296	252	478	171	658	339	416
HE_COMP224996_C2_SEQ1.57-1218|SPU_009911	7895	6041	6041	3263	7029	7397	10742	2360	9342
HE_FRAG21700.0-9621|SPU_009073	5653	12433	12433	8757	15260	12613	11075	4644	12076
HE_CONTIG660|SPU_016720	176	313	313	274	520	94	443	214	212
HE_FRAG19379.2982-3684|SPU_016937	33	70	70	18	27	7	10	22	24
HE_FRAG4366.243-543|SPU_008328	7	12	12	11	37	2	47	9	17
HE_CONTIG2972|SPU_022713	1617	2091	2091	1168	913	602	3296	1641	1729
HE_FRAG11999.11-2001|SPU_012611	6882	11676	11676	6444	6313	4936	9470	5182	8126
HE_CONTIG3536|SPU_001324	14	37	37	21	22	15	1	28	5
HE_COMP233925_C0_SEQ3.0-1103|SPU_013577	2532	4399	4399	6162	7162	4468	5840	1415	5948
HE_COMP201586_C0_SEQ1.0-282|SPU_021536	3	1	1	2	1	1	3	1	2
HE_CONTIG1766|SPU_011163	0	0	0	618	522	1047	4	1	3
HE_CONTIG672|SPU_000062	14218	6230	6230	18204	54344	56591	23219	25886	28784
HE_FRAG12927.0-837|UNKNOWN	186	9	9	20	7	2	25	88	22
HE_COMP238913_C2_SEQ1.30-2277|SPU_000689	1415	1094	1094	576	884	768	810	610	592
HE_FRAG12096.0-996|SPU_006452	1137	1112	1112	519	1005	770	2053	849	1794
HE_COMP226575_C1_SEQ1.96-288|SPU_015657	0	0	0	4	41	15	15	1	6
HE_COMP239734_C5_SEQ1.273-315|UNKNOWN	1	1	1	0	0	0	0	0	0
HE_CONTIG1828|SPU_015949	48	102	102	283	298	385	123	124	211
HE_CONTIG293|UNKNOWN	13	2	2	7	31	1	1	2	6
HE_FRAG4629.0-1589|SPU_020888	87	163	163	349	641	241	273	174	130
HE_FRAG8776.1-1821|SPU_001804	1045	1395	1395	761	1150	787	1123	423	864
HE_FRAG12319.615-756|UNKNOWN	1	4	4	1	0	2	3	1	2
HE_COMP228060_C2_SEQ1.1-166|SPU_008509	0	1	1	1	1	0	1	4	0
HE_COMP222942_C3_SEQ1.17-845|UNKNOWN	8	5	5	37	42	21	85	43	32
HE_FRAG7794.0-1269|SPU_002161	24992	9611	9611	15812	18578	21243	20817	17259	20037
HE_FRAG13867.0-423|SPU_018131	369	499	499	1031	919	740	761	409	935
HE_COMP234398_C9_SEQ1.3-881|SPU_004007	0	3	3	172	571	140	7	4	4
HE_FRAG472.137-173|UNKNOWN	4	8	8	0	0	0	3	4	4
HE_COMP229421_C0_SEQ1.9-948|SPU_018008	947	546	546	790	1130	127	628	862	563
HE_FRAG15093.483-1629|SPU_018563	59	16	16	165	73	92	32	59	36
HE_FRAG10496.0-215|SPU_012784	57	70	70	507	530	461	294	34	234
HE_COMP239901_C4_SEQ14.5-44|UNKNOWN	2	0	0	0	1	0	0	3	6
HE_CONTIG1721|SPU_010580	706	603	603	318	682	208	1048	453	403
HE_COMP239088_C8_SEQ1.4-43|UNKNOWN	3	2	2	3	6	2	5	5	6
HE_FRAG3760.33-1899|SPU_007394	257	84	84	5	9	4	28	112	129
HE_CONTIG4994|SPU_010841	28	19	19	5	10	3	26	5	24
HE_FRAG7251.0-1410|SPU_020491	141	439	439	204	129	196	1120	333	985
HE_COMP237569_C1_SEQ1.0-2542|SPU_025110	1265	1653	1653	3523	4040	1910	1773	1241	2185
HE_FRAG15783.99-7323|SPU_012475	7671	6743	6743	10495	11243	2754	5078	7089	6979
HE_FRAG3849.6-2910|SPU_004747	2	8	8	177	324	803	7	15	8
HE_FRAG8353.1-46|UNKNOWN	0	1	1	0	1	1	0	1	0
HE_COMP229638_C4_SEQ1.111-477|SPU_025967	3	0	0	6	7	2	9	4	4
HE_FRAG11372.0-1508|SPU_021135	314	405	405	73	112	78	330	335	234
HE_COMP247089_C1_SEQ7.0-924|SPU_023990	301	333	333	132	302	46	209	295	173
HE_FRAG4385.0-861|SPU_008101	2026	1179	1179	951	1760	1298	973	735	1064
HE_COMP246484_C5_SEQ1.96-135|UNKNOWN	0	2	2	0	1	1	0	0	0
HE_COMP221382_C3_SEQ1.29-362|SPU_020376	1	1	1	1	3	0	0	0	0
HE_COMP242346_C9_SEQ3.0-99|UNKNOWN	61	96	96	9	20	16	29	115	103
HE_COMP233787_C18_SEQ1.11-48|UNKNOWN	0	0	0	1	0	0	0	1	0
HE_FRAG2038.15-575|UNKNOWN	75	28	28	862	709	274	82	531	66
HE_FRAG3898.5-1439|SPU_009698	4	5	5	111	99	14	26	3	8
HE_COMP227475_C2_SEQ1.390-1101|UNKNOWN	7	2	2	2	9	1	4	2	6
HE_FRAG3175.0-2981|SPU_027939	733	1252	1252	1467	2264	1663	1710	812	1265
HE_FRAG21699.1194-1566|SPU_017709	104	156	156	18	54	1	62	50	37
HE_CONTIG880|SPU_024384	0	0	0	5	5	1	2	7	4
HE_FRAG15766.2-2807|SPU_001262	1100	643	643	394	740	420	728	1483	725
HE_FRAG3388.648-939|SPU_026140	2	2	2	0	1	2	7	1	7
HE_CONTIG1704|UNKNOWN	55	6	6	20	10	7	29	16	12
HE_CONTIG4847|UNKNOWN	859	358	358	569	617	512	876	541	523
HE_FRAG18364.729-1092|UNKNOWN	1	3	3	5	2	0	0	4	3
HE_CONTIG3014|SPU_010172	348	184	184	57	94	23	234	150	237
HE_FRAG4464.75-765|SPU_019730	187	89	89	84	266	133	340	149	383
HE_COMP224071_C2_SEQ2.0-710|SPU_016970	9	7	7	141	357	192	8	0	5
HE_FRAG22930.620-3038|SPU_020978	231	432	432	272	603	275	581	373	616
HE_COMP237103_C2_SEQ1.1011-2624|SPU_020616	176	225	225	155	190	67	208	105	102
HE_COMP240148_C1_SEQ1.324-849|SPU_016798	676	786	786	202	238	105	319	208	728
HE_FRAG21351.9-1800|SPU_017469	862	1146	1146	960	1399	924	1148	555	1666
HE_CONTIG1615|SPU_001643	5	9	9	52	43	13	16	6	3
HE_COMP238803_C3_SEQ2.104-866|SPU_026694	1	2	2	2	1	0	6	4	5
HE_FRAG12586.1407-2493|SPU_002083	130	89	89	325	160	40	74	160	96
HE_FRAG22840.142-184|UNKNOWN	0	0	0	0	0	2	0	1	0
HE_COMP239964_C3_SEQ1.0-1677|SPU_015928	1432	1430	1430	1382	2430	1103	1892	1226	2134
HE_COMP238964_C1_SEQ1.0-660|SPU_018771	118	182	182	365	452	162	211	126	266
HE_COMP228337_C0_SEQ1.0-252|SPU_006034	3601	3621	3621	3161	4528	6393	6445	2645	3976
HE_CONTIG4079|SPU_028329	104	9	9	44	1	11	9	19	2
HE_FRAG7207.42-1824|SPU_004140	2138	2480	2480	424	340	37	2342	996	1642
HE_COMP239434_C3_SEQ7.0-3660|SPU_015952	80	65	65	248	468	131	94	121	97
HE_COMP216052_C0_SEQ1.305-413|UNKNOWN	0	0	0	0	2	0	1	1	3
HE_FRAG17938.1512-3267|SPU_026456	452	154	154	725	1104	312	324	304	252
HE_COMP244388_C1_SEQ2.48-1560|SPU_015009	3086	2616	2616	4775	7569	6073	4207	3090	3900
HE_CONTIG772|SPU_021351	4766	5936	5936	2235	4413	1590	8470	4327	7510
HE_CONTIG4927|SPU_012319	1224	867	867	330	992	434	946	706	743
HE_COMP237036_C1_SEQ3.0-4236|SPU_030225	743	1447	1447	866	2255	769	1320	761	1145
HE_CONTIG2465|SPU_005912	0	4	4	2	2	1	0	31	3
HE_FRAG2137.0-1388|SPU_012786	15082	9778	9778	4666	6733	4105	13380	11132	11571
HE_CONTIG435|SPU_003872	46	18	18	53	22	19	22	36	15
HE_FRAG8807.0-2556|SPU_017541	257	158	158	228	425	178	135	102	143
HE_FRAG13642.719-1479|SPU_028506	207	72	72	303	512	231	326	164	106
HE_CONTIG2235|SPU_027498	6	7	7	6	16	3	7	4	2
HE_COMP229983_C1_SEQ1.3-1776|SPU_027782	179	84	84	141	201	67	124	203	72
HE_FRAG1550.33-1947|SPU_002511	277	146	146	1981	3232	1781	566	438	759
HE_COMP233822_C10_SEQ1.339-651|SPU_007144	10	13	13	12	4	1	11	4	8
HE_COMP244737_C1_SEQ11.264-405|UNKNOWN	5	7	7	2	0	1	4	0	3
HE_COMP234045_C9_SEQ1.212-371|UNKNOWN	36	30	30	94	149	12	39	16	29
HE_FRAG2011.2-626|SPU_025569	154	210	210	444	742	365	632	160	366
HE_COMP231816_C4_SEQ1.0-972|UNKNOWN	260	89	89	12	7	6	122	849	123
HE_COMP241706_C5_SEQ1.41-98|UNKNOWN	68	105	105	30	34	18	64	32	39
HE_COMP226780_C0_SEQ1.0-363|SPU_014887	324	436	436	1083	898	454	1019	226	361
HE_FRAG256.0-621|SPU_023221	213	112	112	682	1140	328	662	493	372
HE_FRAG3938.0-4878|SPU_000376	2043	2177	2177	847	1304	671	1435	1926	1895
HE_COMP235471_C4_SEQ2.12-596|SPU_009190	1491	1286	1286	1189	1188	777	1895	832	1087
HE_COMP230936_C0_SEQ1.0-976|SPU_009189	91	144	144	109	94	79	77	44	139
HE_CONTIG2342|SPU_000100	35	11	11	127	139	35	36	46	73
HE_COMP231382_C3_SEQ12.848-1208|SPU_002468	29	6	6	4	0	1	6	20	2
HE_FRAG8521.0-6390|SPU_026159	2025	2109	2109	1433	3843	1972	2821	2629	3192
HE_COMP233327_C4_SEQ4.0-549|UNKNOWN	503	347	347	590	186	198	471	473	469
HE_FRAG899.2094-2298|SPU_010622	1	0	0	0	0	0	3	4	3
HE_CONTIG3657|SPU_016325	241	296	296	186	570	71	254	146	185
HE_COMP232298_C5_SEQ1.81-1257|SPU_028915	135	149	149	217	263	327	111	21	114
HE_COMP232038_C7_SEQ1.111-675|SPU_013243	1	2	2	20	2	2	5	0	4
HE_CONTIG1570|SPU_022256	1170	2120	2120	1846	2167	679	2067	550	2322
HE_COMP234465_C2_SEQ1.0-1749|SPU_004722	1962	1709	1709	1371	1504	825	1606	1811	1867
HE_CONTIG147|UNKNOWN	39	14	14	20	29	12	41	31	19
HE_COMP222002_C0_SEQ1.53-123|UNKNOWN	8	7	7	9	12	4	10	7	5
HE_COMP239881_C5_SEQ1.3-46|UNKNOWN	0	0	0	1	0	2	1	1	0
HE_COMP221986_C6_SEQ1.252-711|UNKNOWN	5	2	2	6	0	0	8	4	9
HE_COMP239262_C0_SEQ10.146-887|UNKNOWN	13	7	7	10	35	22	26	14	46
HE_COMP234076_C9_SEQ2.495-531|UNKNOWN	0	0	0	0	1	0	0	0	0
HE_COMP244132_C1_SEQ1.0-1719|SPU_022141	367	400	400	248	297	89	534	323	373
HE_COMP234686_C4_SEQ1.399-1380|SPU_009876	260	332	332	232	475	365	439	251	392
HE_COMP243281_C2_SEQ24.34-88|UNKNOWN	6	11	11	38	47	18	19	14	23
HE_CONTIG4940|SPU_009667	13	13	13	0	9	4	13	11	13
HE_FRAG14804.0-1598|SPU_023626	856	913	913	700	1398	648	1009	2283	995
HE_COMP239901_C4_SEQ5.5-44|UNKNOWN	5	0	0	0	0	0	0	3	5
HE_COMP240301_C0_SEQ1.547-2130|SPU_019194	26	2	2	16	89	14	14	2	16
HE_FRAG18801.0-3033|SPU_027145	236	156	156	7	89	23	131	157	93
HE_COMP233316_C1_SEQ2.0-980|SPU_008469	172	144	144	1279	1416	119	168	63	70
HE_FRAG6214.0-2331|SPU_010991	206	256	256	551	1349	1147	745	610	847
HE_CONTIG1188|UNKNOWN	45	87	87	59	70	47	92	39	59
HE_COMP236522_C3_SEQ3.118-160|UNKNOWN	27	37	37	53	37	31	46	29	55
HE_CONTIG5248|SPU_004183	4	3	3	51	18	17	6	0	6
HE_COMP237311_C1_SEQ1.9-1014|SPU_009761	591	365	365	1662	1306	230	637	196	373
HE_FRAG13870.12-3579|SPU_021933	2126	4104	4104	695	1381	1119	2848	1771	3347
HE_FRAG14872.426-693|SPU_020540	319	296	296	92	135	66	167	220	235
HE_FRAG22747.4428-6262|SPU_009002	82	48	48	53	63	14	198	119	68
HE_COMP237107_C1_SEQ1.252-619|SPU_017709	76	144	144	33	32	1	88	22	23
HE_COMP233012_C0_SEQ1.0-1187|SPU_006814	382	297	297	344	1084	2282	888	179	481
HE_COMP236433_C12_SEQ1.0-199|SPU_001899	9	3	3	1	0	6	1	1	2
HE_COMP231219_C4_SEQ1.708-1317|SPU_023237	2209	1979	1979	5846	6690	4817	2822	1845	2155
HE_FRAG7941.0-2256|SPU_010505	1049	1453	1453	2222	4329	1097	1522	1197	1238
HE_FRAG19057.933-1985|SPU_003711	476	92	92	114	33	40	238	398	226
HE_COMP245021_C2_SEQ2.0-3123|SPU_021727	2637	1735	1735	490	571	541	1007	1468	1104
HE_COMP239502_C8_SEQ1.108-153|UNKNOWN	2	0	0	0	1	0	1	1	2
HE_FRAG18154.3-1728|SPU_013747	529	352	352	576	449	139	401	663	540
HE_FRAG21469.275-434|SPU_011039	32	62	62	49	274	37	126	34	62
HE_COMP236545_C1_SEQ1.1-37|UNKNOWN	2	0	0	0	0	0	2	3	2
HE_FRAG12629.2430-2796|SPU_017974	18	14	14	3	13	6	35	15	24
HE_COMP235841_C1_SEQ1.0-1559|SPU_019339	12302	12899	12899	5252	9706	4431	16335	8096	16294
HE_CONTIG4660|SPU_010359	426	612	612	662	699	222	824	237	250
HE_COMP222730_C1_SEQ1.80-189|UNKNOWN	0	0	0	0	1	2	1	0	0
HE_CONTIG2151|UNKNOWN	3	2	2	1	3	0	1	1	2
HE_FRAG9633.441-558|UNKNOWN	4	5	5	0	1	0	11	5	5
HE_COMP233799_C1_SEQ2.3-45|UNKNOWN	0	1	1	2	2	0	3	2	1
HE_COMP232696_C5_SEQ2.0-789|SPU_027014	49	362	362	39	71	14	140	61	283
HE_COMP237146_C3_SEQ1.86-1140|SPU_021683	98	33	33	180	434	108	202	86	72
HE_CONTIG2831|SPU_012528	305	144	144	101	350	5	91	133	98
HE_FRAG9468.0-1155|UNKNOWN	681	585	585	470	334	217	162	556	361
HE_CONTIG1288|SPU_006872	1563	909	909	960	1126	1012	798	740	895
HE_CONTIG4201|SPU_015022	5	27	27	1	1	1	2	0	77
HE_FRAG20734.0-1148|SPU_012838	1967	1792	1792	2723	3382	2692	1964	2079	2590
HE_FRAG23254.132-1212|SPU_023968	7498	5426	5426	7910	8292	2933	10257	4361	6473
HE_COMP237948_C2_SEQ1.0-1937|SPU_018934	639	625	625	785	1400	653	453	222	543
HE_COMP239764_C7_SEQ1.104-227|UNKNOWN	75573	33144	33144	43054	24105	45083	46924	79526	49584
HE_CONTIG1257|SPU_000225	1950	1544	1544	749	2030	308	1820	1492	2243
HE_FRAG216.108-732|SPU_021555	14	18	18	62	43	24	274	60	39
HE_CONTIG5031|SPU_015295	2433	753	753	1	7	3	196	671	1019
HE_CONTIG4813|SPU_011203	221	47	47	8	12	1	92	56	59
HE_FRAG4719.148-191|UNKNOWN	1	0	0	0	0	0	0	0	0
HE_FRAG8619.0-669|SPU_016763	3993	2015	2015	1625	2115	2243	2159	1841	1913
HE_CONTIG841|SPU_008926	10098	3927	3927	755	1145	418	1026	2672	1197
HE_COMP238551_C1_SEQ11.205-243|UNKNOWN	0	0	0	0	0	1	0	0	0
HE_COMP234318_C5_SEQ1.45-102|UNKNOWN	3	5	5	12	27	15	15	1	4
HE_COMP221529_C0_SEQ1.59-128|UNKNOWN	298	543	543	124	121	72	280	252	303
HE_CONTIG1120|SPU_002640	1243	572	572	412	490	193	637	671	898
HE_CONTIG3594|SPU_023776	7	6	6	9	11	4	3	4	8
HE_CONTIG1747|SPU_013833	83	47	47	135	300	114	294	60	76
HE_COMP232616_C3_SEQ4.36-180|SPU_005023	3	4	4	5	0	0	5	6	1
HE_CONTIG1239|SPU_004853	397	707	707	233	302	151	382	362	485
HE_FRAG1506.4-1495|UNKNOWN	44	11	11	175	135	155	28	73	38
HE_COMP241075_C7_SEQ2.0-615|SPU_006900	5609	4362	4362	6756	11590	7640	8970	2064	4622
HE_COMP234643_C0_SEQ1.0-2085|SPU_011973	6824	3528	3528	8718	14580	12477	9016	6921	10359
HE_COMP235751_C3_SEQ6.336-756|SPU_019356	105	12	12	49	70	39	140	9	41
HE_COMP239260_C3_SEQ1.0-5231|SPU_015708	4449	3947	3947	12642	15816	21232	4864	9089	5673
HE_FRAG10038.0-2424|SPU_020062	208	131	131	115	262	10	123	159	166
HE_FRAG8019.14-1607|SPU_017358	534	605	605	233	424	62	334	390	362
HE_CONTIG4488|SPU_003656	992	494	494	389	608	410	816	378	489
HE_COMP245290_C0_SEQ2.2916-2952|UNKNOWN	6	2	2	0	3	1	3	3	3
HE_COMP244003_C1_SEQ1.89-168|UNKNOWN	29	24	24	4	5	3	19	62	12
HE_FRAG7028.0-1482|SPU_013171	1159	1309	1309	456	434	760	591	639	719
HE_COMP238700_C3_SEQ1.576-1962|SPU_027196	30	35	35	37	100	22	46	16	34
HE_CONTIG2385|SPU_019537	47	72	72	42	77	12	31	37	34
HE_CONTIG2008|SPU_015670	4	5	5	0	0	0	7	1	2
HE_FRAG7415.759-1038|UNKNOWN	95	46	46	1	2	1	13	14	5
HE_CONTIG1897|SPU_005845	38	26	26	80	48	48	22	14	55
HE_CONTIG3108|SPU_012819	3	1	1	4	8	3	2	3	2
HE_CONTIG866|UNKNOWN	121	131	131	31	41	25	139	134	162
HE_COMP231596_C9_SEQ1.0-1341|SPU_016300	5	5	5	5	26	1	3	3	5
HE_COMP247481_C9_SEQ1.87-408|SPU_006989	13	9	9	41	41	121	4	6	0
HE_COMP232573_C0_SEQ1.0-1518|SPU_016508	643	965	965	1459	2745	783	751	525	653
HE_FRAG11193.0-2790|SPU_003494	164	172	172	829	1457	529	309	296	427
HE_CONTIG5197|SPU_011239	1911	2457	2457	1047	1668	917	1723	1067	2016
HE_CONTIG913|SPU_008751	24	31	31	1	27	0	42	77	98
HE_COMP232532_C13_SEQ1.11-1836|SPU_016524	647	525	525	934	1409	880	945	418	775
HE_FRAG5055.78-2409|SPU_010750	9	0	0	94	137	86	54	13	33
HE_FRAG16384.822-1020|SPU_014683	30	122	122	29	39	19	16	20	8
HE_COMP235480_C2_SEQ1.15-1626|SPU_015415	1247	400	400	294	452	269	796	664	1166
HE_FRAG17765.1901-2136|SPU_003025	6	14	14	11	2	1	4	10	5
HE_COMP235354_C5_SEQ5.32-101|UNKNOWN	50	40	40	30	61	22	53	56	32
HE_FRAG3024.362-1226|UNKNOWN	102	112	112	54	83	35	82	127	65
HE_FRAG13874.0-1995|SPU_017414	525	1019	1019	1812	1987	1701	851	402	1380
HE_COMP237039_C7_SEQ2.2-98|UNKNOWN	18	6	6	84	99	65	15	26	175
HE_COMP232483_C9_SEQ1.48-198|SPU_004101	38	14	14	61	40	9	21	24	50
HE_COMP240676_C6_SEQ2.0-1796|SPU_003750	460	770	770	1762	2345	436	677	485	558
HE_CONTIG1692|UNKNOWN	3	1	1	0	0	0	0	2	0
HE_FRAG4916.0-852|SPU_017143	133	112	112	58	166	71	127	116	141
HE_CONTIG4560|SPU_004466	2731	2548	2548	2074	3896	1494	4011	2774	2829
HE_COMP240356_C3_SEQ3.357-420|UNKNOWN	3	1	1	0	0	0	2	0	1
HE_COMP226318_C1_SEQ1.36-267|SPU_028085	1	45	45	4	3	0	14	3	14
HE_COMP243285_C1_SEQ1.18-2397|SPU_014811	2538	1184	1184	1184	1737	1223	1608	1480	1385
HE_CONTIG630|SPU_003060	14	2	2	0	1	1	2	1	2
HE_COMP232273_C5_SEQ1.45-603|SPU_026897	2663	1763	1763	1019	1416	697	2098	1244	2206
HE_CONTIG4281|SPU_007927	5	3	3	336	766	500	126	44	58
HE_CONTIG3939|SPU_028618	13	19	19	47	31	25	32	13	27
HE_FRAG9322.0-1736|SPU_017949	9743	12205	12205	11854	14394	8655	16461	6940	14102
HE_CONTIG4051|SPU_002125	416	126	126	773	1066	359	177	125	435
HE_CONTIG3872|SPU_009943	36	23	23	4	2	3	38	51	46
HE_COMP238397_C14_SEQ1.0-2064|SPU_001352	417	281	281	1876	3645	870	947	1028	932
HE_COMP234096_C4_SEQ7.648-846|SPU_010264	8	4	4	2	1	0	36	18	4
HE_COMP241684_C1_SEQ4.2-344|SPU_014323	45	35	35	39	63	55	72	88	89
HE_COMP236773_C4_SEQ6.12-52|UNKNOWN	4	7	7	2	4	2	5	8	2
HE_CONTIG127|SPU_010281	2534	875	875	634	609	465	970	1506	1063
HE_COMP242590_C6_SEQ1.0-813|SPU_001308	305	200	200	632	865	427	490	315	311
HE_COMP241101_C2_SEQ1.95-2460|SPU_013283	258	234	234	773	1480	1198	1563	384	1698
HE_COMP229758_C0_SEQ1.9-321|UNKNOWN	6	0	0	2	1	1	1	0	0
HE_COMP238546_C3_SEQ4.22-64|UNKNOWN	0	0	0	0	0	0	0	0	1
HE_FRAG16846.0-1086|SPU_000603	47	68	68	16	36	8	16	31	17
HE_FRAG116.10-1431|SPU_018805	1240	2739	2739	1066	2133	824	1780	620	1625
HE_FRAG20798.0-444|SPU_003718	7822	6334	6334	12141	8613	16008	10135	4067	6440
HE_FRAG22723.2562-5528|SPU_018587	2114	2559	2559	3812	5096	2137	4502	2836	3907
HE_CONTIG2243|SPU_021078	7388	12899	12899	15225	21422	20385	16449	4729	12731
HE_FRAG11045.810-1119|SPU_008825	101	99	99	80	72	59	78	131	90
HE_COMP241448_C2_SEQ18.167-206|UNKNOWN	1	3	3	2	4	1	5	3	5
HE_FRAG7388.69-1290|SPU_013083	9	8	8	23	71	2	36	37	18
HE_COMP242449_C0_SEQ1.770-1709|SPU_011691	32	47	47	51	60	35	26	27	32
HE_FRAG5456.0-1531|SPU_001290	214	66	66	348	500	107	59	162	48
HE_FRAG18913.0-1805|SPU_024334	724	616	616	1030	1444	1204	1364	1052	1301
HE_CONTIG2714|SPU_022605	242	207	207	96	126	59	362	354	292
HE_COMP24_C0_SEQ1.0-246|UNKNOWN	32572	19709	19709	23677	22126	26000	29495	32235	25964
HE_FRAG17877.57-2883|SPU_007000	522	606	606	656	1419	353	551	520	482
HE_FRAG5867.0-1566|SPU_026256	2389	2094	2094	1764	1551	1652	2127	1747	2727
HE_FRAG14819.746-869|SPU_010000	7	24	24	3	3	2	1	14	3
HE_CONTIG749|SPU_008350	188	144	144	497	858	53	1065	172	235
HE_FRAG7921.72-2388|SPU_016009	2109	1261	1261	1786	3824	1368	3009	1774	1914
HE_FRAG5763.18-2649|SPU_000146	708	365	365	446	921	152	460	734	549
HE_CONTIG1946|SPU_000174	580	397	397	663	262	1160	2930	1968	6051
HE_CONTIG2848|SPU_002628	153	172	172	104	384	49	211	160	104
HE_CONTIG531|UNKNOWN	57	20	20	9	28	6	22	17	17
