GENE	he%sample1	he%sample2	he%sample3	ht%sample1	ht%sample2	ht%sample3	hy%sample1	hy%sample2	hy%sample3
HE_FRAG6948.3572-4034|SPU_014707	447	490	676	827	1027	666	38	169	85
HE_COMP241374_C3_SEQ1.53-713|UNKNOWN	1442	773	1637	2910	4239	4045	1272	989	528
HE_COMP235512_C0_SEQ12.596-717|SPU_018429	6872	7443	8193	2583	3363	2224	155	560	972
HE_COMP229903_C2_SEQ1.310-2346|SPU_004401	1079	800	1225	837	1463	1079	141	385	264
HE_FRAG1744.107-617|UNKNOWN	7207	2214	2157	2687	2883	1884	184	153	209
HE_COMP241253_C12_SEQ1.6-255|SPU_015635	9403	6146	7665	14958	10076	15347	2148	1966	2203
HE_CONTIG1103|SPU_008842	4221	6613	7561	1778	3353	2093	821	1030	1616
HE_FRAG18997.390-481|UNKNOWN	19	58	71	10	7	4	1	12	9
HE_CONTIG1339|SPU_010847	978	1443	2066	2129	1825	1823	34	417	401
HE_FRAG19612.126-369|SPU_003319	7	6	14	0	0	2	3	1	3
HE_FRAG1719.0-2333|SPU_005241	5866	4874	5469	3956	5709	6014	632	925	1418
HE_COMP244580_C7_SEQ1.135-178|UNKNOWN	0	1	0	1	2	4	0	0	1
HE_CONTIG3713|SPU_026487	4387	3442	4110	5395	4688	6643	883	698	1037
HE_FRAG9846.0-2199|SPU_005702	3771	1165	2832	80845	135790	100194	2240	8690	2589
HE_FRAG18964.6-1428|SPU_008908	5365	5893	8704	5342	5689	6654	352	904	926
HE_FRAG5438.21-1932|SPU_026553	1389	510	766	1311	848	1435	280	189	249
HE_COMP229526_C0_SEQ1.0-325|SPU_028247	80919	48650	50063	66127	58359	82144	60571	30907	28573
HE_COMP190168_C1_SEQ1.159-237|UNKNOWN	163	307	296	114	133	94	35	30	35
HE_COMP234619_C1_SEQ1.0-282|SPU_022107	37	34	44	16	30	18	3	6	4
HE_COMP227837_C2_SEQ1.576-684|UNKNOWN	4	4	1	13	1	2	0	0	0
HE_FRAG8204.0-1005|SPU_024104	1962	2061	2825	1192	2046	1857	197	516	445
HE_COMP228624_C0_SEQ2.185-692|SPU_018851	1453	849	1001	1256	1676	1291	409	171	226
HE_COMP236501_C1_SEQ4.0-1115|SPU_018125	595	1153	828	606	795	1834	411	513	832
HE_CONTIG2188|SPU_000392	2136	3477	4173	7491	8783	8090	559	1152	1310
HE_COMP235238_C0_SEQ1.2-1028|SPU_000244	1314	1241	2119	2028	2642	1296	94	367	310
HE_CONTIG4662|UNKNOWN	6	23	18	0	6	4	4	2	2
HE_CONTIG988|SPU_019929	19291	14892	13952	16964	13478	24081	7803	5800	4831
HE_CONTIG3483|SPU_008818	69	42	37	227	298	325	11	36	15
HE_FRAG12624.0-1485|SPU_009716	386	575	880	359	714	376	21	108	124
HE_COMP236277_C10_SEQ1.207-387|SPU_004345	5805	836	1437	34174	19983	26102	11771	6904	3759
HE_CONTIG4337|SPU_016099	900	1253	1276	416	493	370	263	326	410
HE_CONTIG4710|SPU_016122	24	30	33	21	90	62	3	1	3
HE_FRAG1088.0-2070|SPU_008678	1527	2737	4065	2688	3256	2212	110	885	1046
HE_FRAG6728.1181-1766|SPU_004123	2710	1430	1497	100	34	43	34	27	28
HE_FRAG19244.579-693|UNKNOWN	28	30	73	5	14	7	1	5	17
HE_COMP243765_C0_SEQ3.211-250|UNKNOWN	0	1	1	0	1	1	0	0	0
HE_CONTIG5250|SPU_000009	2078	3651	4028	2573	2607	1800	197	949	938
HE_CONTIG441|SPU_013917	5054	3634	4134	4719	4304	5724	617	551	764
HE_FRAG1997.1-962|SPU_012561	90	804	803	130	439	409	60	58	56
HE_COMP239788_C0_SEQ1.0-3375|SPU_025427	5989	7463	10152	14557	28320	17773	832	3595	3087
HE_CONTIG5117|SPU_019885	9816	9308	10743	45945	36640	37905	946	1674	1532
HE_FRAG4095.2-1540|SPU_012762	1491	996	1234	1340	1406	1321	184	361	236
HE_FRAG13969.0-1393|SPU_028478	2599	6325	6664	6610	8693	7621	220	1526	1960
HE_CONTIG2319|SPU_028376	49	53	83	76	228	98	7	44	23
HE_FRAG5057.0-2601|SPU_008673	2762	3514	4903	2915	4204	3300	465	1248	919
HE_COMP241450_C3_SEQ3.131-163|UNKNOWN	2161	2001	2318	6449	6913	6250	1013	1029	960
HE_FRAG1429.831-1647|SPU_028748	882	344	508	962	766	885	131	176	129
HE_FRAG7428.0-1257|SPU_016381	842	716	945	3163	2434	2144	258	331	326
HE_FRAG2077.0-1174|SPU_011278	1411	563	790	1053	1581	859	374	363	197
HE_FRAG767.545-1125|SPU_016384	232	367	382	37	163	94	254	123	94
HE_COMP242964_C3_SEQ1.306-800|SPU_024751	963	1014	1162	1991	2024	1892	288	292	248
HE_COMP238611_C0_SEQ3.88-166|UNKNOWN	786	884	927	1156	991	867	221	260	251
HE_COMP238462_C2_SEQ1.2-1877|SPU_002483	623	1234	1908	1622	3050	1767	80	494	540
HE_FRAG13301.0-2463|SPU_028084	233	328	544	106	429	182	8	67	95
HE_FRAG12915.0-2100|SPU_013953	1990	1383	2209	3353	1725	2943	1253	1190	799
HE_FRAG11130.0-2294|SPU_021937	4123	1898	3700	5866	5546	5205	816	1164	653
HE_COMP231891_C0_SEQ1.0-747|SPU_017503	6128	2904	3385	3777	3848	2297	822	698	611
HE_CONTIG1056|SPU_017691	1122	1282	1601	359	346	324	103	363	276
HE_CONTIG1952|SPU_026856	55	60	104	7	5	10	1	1	2
HE_FRAG3677.125-1505|SPU_010373	623	803	1174	1099	1659	1537	74	261	487
HE_FRAG1896.36-935|SPU_002289	494	356	634	1497	1603	1355	176	248	158
HE_COMP232019_C1_SEQ3.30-1494|SPU_000992	940	875	1424	684	1686	1562	169	282	326
HE_CONTIG1467|UNKNOWN	2	2	6	11	22	22	7	2	3
HE_CONTIG416|UNKNOWN	153	7163	515	110	100	110	117	65	855
HE_FRAG14424.0-4350|SPU_019063	833	1606	1968	3164	6286	3556	56	610	1107
HE_COMP231950_C1_SEQ1.0-753|SPU_010109	1433	860	1259	812	1157	774	93	167	167
HE_COMP224996_C2_SEQ1.57-1218|SPU_009911	11877	9383	12304	6698	8325	9412	376	489	236
HE_FRAG21700.0-9621|SPU_009073	9271	17352	20460	19330	32503	24997	496	2730	2404
HE_CONTIG660|SPU_016720	300	614	747	1139	1404	791	79	148	114
HE_FRAG19379.2982-3684|SPU_016937	702	708	772	106	165	160	202	273	118
HE_FRAG4366.243-543|SPU_008328	28	62	65	167	102	223	23	13	77
HE_CONTIG2972|SPU_022713	3026	3294	4004	3689	2983	2121	193	654	355
HE_FRAG11999.11-2001|SPU_012611	10887	16417	18064	18289	24488	23413	900	3184	3987
HE_CONTIG3536|SPU_001324	33	60	80	113	173	75	2	17	12
HE_COMP233925_C0_SEQ3.0-1103|SPU_013577	11246	8218	9633	16193	15558	13398	1786	1689	1111
HE_COMP201586_C0_SEQ1.0-282|SPU_021536	9	17	16	9	45	25	0	2	6
HE_CONTIG1766|SPU_011163	10742	2248	3587	2617	1082	3238	2396	1400	1389
HE_CONTIG672|SPU_000062	102204	60989	55833	346289	209868	336130	180473	71975	194709
HE_FRAG12927.0-837|UNKNOWN	331	108	77	2672	1000	790	241	211	78
HE_COMP238913_C2_SEQ1.30-2277|SPU_000689	2434	1765	2471	2889	2337	3542	445	584	418
HE_FRAG12096.0-996|SPU_006452	5094	6041	7575	8824	8414	9404	737	1232	1663
HE_COMP226575_C1_SEQ1.96-288|SPU_015657	14	10	13	110	134	108	10	9	5
HE_COMP239734_C5_SEQ1.273-315|UNKNOWN	1	0	0	1	1	0	0	0	1
HE_CONTIG1828|SPU_015949	1094	1074	664	1578	1239	1852	399	352	222
HE_CONTIG293|UNKNOWN	27	41	83	21	61	38	17	11	23
HE_FRAG4629.0-1589|SPU_020888	810	784	1097	1503	2259	1433	42	211	206
HE_FRAG8776.1-1821|SPU_001804	1812	2494	2704	2218	2571	2420	95	411	478
HE_FRAG12319.615-756|UNKNOWN	19	49	58	4	3	8	11	4	4
HE_COMP228060_C2_SEQ1.1-166|SPU_008509	5	10	18	1	7	2	1	1	3
HE_COMP222942_C3_SEQ1.17-845|UNKNOWN	15	31	22	198	480	296	17	29	58
HE_FRAG7794.0-1269|SPU_002161	38905	15750	21241	38201	27480	37064	6953	4167	3189
HE_FRAG13867.0-423|SPU_018131	991	1204	1749	5461	3528	5072	522	523	584
HE_COMP234398_C9_SEQ1.3-881|SPU_004007	61	114	148	454	915	500	31	57	43
HE_FRAG472.137-173|UNKNOWN	10	15	10	0	2	0	2	0	5
HE_COMP229421_C0_SEQ1.9-948|SPU_018008	1565	971	1416	1885	2086	1001	116	238	180
HE_FRAG15093.483-1629|SPU_018563	520	565	750	293	290	325	81	201	270
HE_FRAG10496.0-215|SPU_012784	1099	1104	1414	2982	2173	2571	1310	718	557
HE_COMP239901_C4_SEQ14.5-44|UNKNOWN	6	4	1	4	0	3	2	2	1
HE_CONTIG1721|SPU_010580	3318	2741	3155	1875	3206	1678	418	427	433
HE_COMP239088_C8_SEQ1.4-43|UNKNOWN	26	11	12	24	25	21	6	4	8
HE_FRAG3760.33-1899|SPU_007394	4093	3897	5921	5033	7674	6456	1407	1772	2647
HE_CONTIG4994|SPU_010841	73	118	110	14	56	26	5	14	52
HE_FRAG7251.0-1410|SPU_020491	902	2461	3130	507	1213	2337	299	591	1223
HE_COMP237569_C1_SEQ1.0-2542|SPU_025110	2505	2848	3972	6630	7431	6116	313	967	793
HE_FRAG15783.99-7323|SPU_012475	8393	7962	9875	16790	15712	5832	73	568	507
HE_FRAG3849.6-2910|SPU_004747	403	216	283	2956	1889	3636	123	307	230
HE_FRAG8353.1-46|UNKNOWN	2	7	2	0	1	4	1	0	0
HE_COMP229638_C4_SEQ1.111-477|SPU_025967	20	36	61	56	67	250	75	49	130
HE_FRAG11372.0-1508|SPU_021135	492	595	887	332	508	461	25	99	129
HE_COMP247089_C1_SEQ7.0-924|SPU_023990	964	800	1139	560	801	304	47	192	118
HE_FRAG4385.0-861|SPU_008101	2418	1670	1943	1806	2323	2312	130	217	273
HE_COMP246484_C5_SEQ1.96-135|UNKNOWN	2	1	4	1	1	0	0	0	1
HE_COMP221382_C3_SEQ1.29-362|SPU_020376	53	43	63	50	69	30	14	14	11
HE_COMP242346_C9_SEQ3.0-99|UNKNOWN	143	8610	581	74	105	133	131	83	1101
HE_COMP233787_C18_SEQ1.11-48|UNKNOWN	0	0	1	0	0	1	0	0	0
HE_FRAG2038.15-575|UNKNOWN	782	346	672	3605	2288	2980	512	354	475
HE_FRAG3898.5-1439|SPU_009698	257	299	610	368	680	264	31	122	67
HE_COMP227475_C2_SEQ1.390-1101|UNKNOWN	23	112	163	59	207	109	7	6	7
HE_FRAG3175.0-2981|SPU_027939	1148	2125	2319	3855	4171	4720	64	353	453
HE_FRAG21699.1194-1566|SPU_017709	381	458	735	39	73	20	34	71	129
HE_CONTIG880|SPU_024384	399	340	642	316	454	257	39	47	37
HE_FRAG15766.2-2807|SPU_001262	1472	1583	2536	1949	2221	2165	78	393	465
HE_FRAG3388.648-939|SPU_026140	1017	656	944	117	291	134	151	191	164
HE_CONTIG1704|UNKNOWN	75	13	52	96	40	54	4	15	11
HE_CONTIG4847|UNKNOWN	1705	994	1629	1354	1289	1373	328	245	309
HE_FRAG18364.729-1092|UNKNOWN	391	300	392	32	29	51	49	41	36
HE_CONTIG3014|SPU_010172	986	1219	1165	473	737	384	357	470	305
HE_FRAG4464.75-765|SPU_019730	243	183	312	238	352	252	33	57	34
HE_COMP224071_C2_SEQ2.0-710|SPU_016970	53	83	114	199	485	327	25	86	58
HE_FRAG22930.620-3038|SPU_020978	706	1254	1981	1615	3690	2914	133	864	1148
HE_COMP237103_C2_SEQ1.1011-2624|SPU_020616	291	661	887	567	757	414	7	105	100
HE_COMP240148_C1_SEQ1.324-849|SPU_016798	951	1132	1349	1137	832	1210	135	169	141
HE_FRAG21351.9-1800|SPU_017469	6584	3651	6744	7965	9421	9482	1107	2025	2724
HE_CONTIG1615|SPU_001643	12	57	59	249	529	274	5	22	10
HE_COMP238803_C3_SEQ2.104-866|SPU_026694	5	3	3	693	565	722	78	84	59
HE_FRAG12586.1407-2493|SPU_002083	287	379	548	552	515	231	9	80	78
HE_FRAG22840.142-184|UNKNOWN	1	0	1	2	0	0	0	0	0
HE_COMP239964_C3_SEQ1.0-1677|SPU_015928	3664	3769	4203	3724	5984	3462	739	1080	1457
HE_COMP238964_C1_SEQ1.0-660|SPU_018771	612	566	857	1321	1344	926	74	176	82
HE_COMP228337_C0_SEQ1.0-252|SPU_006034	81610	55272	65138	114098	62568	106052	75321	47789	53305
HE_CONTIG4079|SPU_028329	165	29	71	84	38	58	5	3	10
HE_FRAG7207.42-1824|SPU_004140	2880	3139	3474	619	432	148	97	243	160
HE_COMP239434_C3_SEQ7.0-3660|SPU_015952	285	322	468	1400	2364	970	37	277	153
HE_COMP216052_C0_SEQ1.305-413|UNKNOWN	2	4	9	8	4	6	2	1	1
HE_FRAG17938.1512-3267|SPU_026456	1269	711	976	1982	2391	1415	230	364	367
HE_COMP244388_C1_SEQ2.48-1560|SPU_015009	7580	5232	6012	14570	15129	16835	1847	2082	2281
HE_CONTIG772|SPU_021351	13542	15047	20124	6795	10757	6300	796	3704	1726
HE_CONTIG4927|SPU_012319	1660	1266	1759	1092	2732	1766	205	502	478
HE_COMP237036_C1_SEQ3.0-4236|SPU_030225	1564	3197	4002	2607	8728	4385	287	955	1283
HE_CONTIG2465|SPU_005912	119	77	102	22	49	23	182	42	70
HE_FRAG2137.0-1388|SPU_012786	18611	11899	13261	10045	9724	9480	1686	1510	1731
HE_CONTIG435|SPU_003872	442	668	886	141	126	74	14	39	55
HE_FRAG8807.0-2556|SPU_017541	441	749	925	709	1072	607	45	241	296
HE_FRAG13642.719-1479|SPU_028506	296	324	313	760	908	754	37	81	100
HE_CONTIG2235|SPU_027498	75	42	71	166	795	304	80	43	24
HE_COMP229983_C1_SEQ1.3-1776|SPU_027782	275	361	529	520	659	395	25	88	153
HE_FRAG1550.33-1947|SPU_002511	1236	701	941	4219	5704	3539	104	260	195
HE_COMP233822_C10_SEQ1.339-651|SPU_007144	15	32	34	22	18	7	1	6	3
HE_COMP244737_C1_SEQ11.264-405|UNKNOWN	8	14	15	7	4	2	3	1	4
HE_COMP234045_C9_SEQ1.212-371|UNKNOWN	43	48	75	141	198	41	3	14	12
HE_FRAG2011.2-626|SPU_025569	2846	1021	1667	2064	2419	1945	510	401	210
HE_COMP231816_C4_SEQ1.0-972|UNKNOWN	485	391	555	450	985	815	101	120	169
HE_COMP241706_C5_SEQ1.41-98|UNKNOWN	109	184	227	69	88	71	10	32	34
HE_COMP226780_C0_SEQ1.0-363|SPU_014887	487	972	1113	1702	1889	1135	100	140	166
HE_FRAG256.0-621|SPU_023221	1068	796	1407	2499	2269	2807	440	904	272
HE_FRAG3938.0-4878|SPU_000376	2655	3352	4113	2104	4103	2568	196	633	478
HE_COMP235471_C4_SEQ2.12-596|SPU_009190	4622	3692	5125	5777	6898	5522	1440	1880	1031
HE_COMP230936_C0_SEQ1.0-976|SPU_009189	203	337	504	757	786	820	42	123	103
HE_CONTIG2342|SPU_000100	46	20	20	349	264	215	3	20	16
HE_COMP231382_C3_SEQ12.848-1208|SPU_002468	39	11	24	20	20	9	1	4	6
HE_FRAG8521.0-6390|SPU_026159	3845	4461	6507	5068	9285	6583	558	1364	1417
HE_COMP233327_C4_SEQ4.0-549|UNKNOWN	622	474	766	1027	439	594	48	64	56
HE_FRAG899.2094-2298|SPU_010622	37	34	49	15	22	24	3	4	4
HE_CONTIG3657|SPU_016325	862	1282	2383	666	1144	385	228	411	298
HE_COMP232298_C5_SEQ1.81-1257|SPU_028915	215	326	517	766	872	1076	17	75	75
HE_COMP232038_C7_SEQ1.111-675|SPU_013243	99	101	89	101	93	81	77	66	12
HE_CONTIG1570|SPU_022256	4782	4348	5810	4220	7335	4760	547	1282	1321
HE_COMP234465_C2_SEQ1.0-1749|SPU_004722	2581	2814	3619	3064	3326	2634	78	513	550
HE_CONTIG147|UNKNOWN	65	42	74	117	105	144	5	18	20
HE_COMP222002_C0_SEQ1.53-123|UNKNOWN	23	24	55	37	35	20	7	4	10
HE_COMP239881_C5_SEQ1.3-46|UNKNOWN	2	1	2	2	1	4	1	0	1
HE_COMP221986_C6_SEQ1.252-711|UNKNOWN	68	56	65	288	404	582	189	109	268
HE_COMP239262_C0_SEQ10.146-887|UNKNOWN	19	27	21	57	92	123	26	8	5
HE_COMP234076_C9_SEQ2.495-531|UNKNOWN	0	0	0	0	1	0	0	0	0
HE_COMP244132_C1_SEQ1.0-1719|SPU_022141	737	652	948	613	662	410	20	96	79
HE_COMP234686_C4_SEQ1.399-1380|SPU_009876	560	943	1475	1528	1568	2060	83	252	356
HE_COMP243281_C2_SEQ24.34-88|UNKNOWN	22	40	65	138	184	135	20	21	32
HE_CONTIG4940|SPU_009667	17	17	25	6	47	12	1	3	8
HE_FRAG14804.0-1598|SPU_023626	3541	2537	3900	3210	4248	3492	313	3294	934
HE_COMP239901_C4_SEQ5.5-44|UNKNOWN	4	6	9	1	4	2	0	1	1
HE_COMP240301_C0_SEQ1.547-2130|SPU_019194	75	132	206	213	389	172	10	51	40
HE_FRAG18801.0-3033|SPU_027145	670	1047	1750	1067	1926	1760	105	621	497
HE_COMP233316_C1_SEQ2.0-980|SPU_008469	234	283	409	2053	2032	374	21	99	37
HE_FRAG6214.0-2331|SPU_010991	1789	2350	2740	7763	7608	10761	818	1431	1048
HE_CONTIG1188|UNKNOWN	139	170	156	213	214	164	31	47	55
HE_COMP236522_C3_SEQ3.118-160|UNKNOWN	75	90	82	156	132	116	17	15	22
HE_CONTIG5248|SPU_004183	1867	812	1142	1183	1555	1259	222	239	149
HE_COMP237311_C1_SEQ1.9-1014|SPU_009761	2442	1519	2039	3667	3864	2280	196	321	294
HE_FRAG13870.12-3579|SPU_021933	4341	5584	8127	4849	5389	5544	281	1397	688
HE_FRAG14872.426-693|SPU_020540	546	509	675	308	338	266	19	93	73
HE_FRAG22747.4428-6262|SPU_009002	119	165	157	128	129	99	6	188	30
HE_COMP237107_C1_SEQ1.252-619|SPU_017709	179	292	325	57	68	27	20	19	35
HE_COMP233012_C0_SEQ1.0-1187|SPU_006814	19529	8649	9558	22416	9437	18210	5447	3223	2471
HE_COMP236433_C12_SEQ1.0-199|SPU_001899	36	14	24	151	171	116	50	46	43
HE_COMP231219_C4_SEQ1.708-1317|SPU_023237	5408	3077	3276	11434	9849	9216	455	553	248
HE_FRAG7941.0-2256|SPU_010505	1778	2718	3853	3824	6661	2234	194	549	341
HE_FRAG19057.933-1985|SPU_003711	1418	1744	2429	866	1866	2228	82	218	273
HE_COMP245021_C2_SEQ2.0-3123|SPU_021727	4449	3150	4793	2293	2500	2434	291	639	706
HE_COMP239502_C8_SEQ1.108-153|UNKNOWN	3	2	7	0	1	0	0	1	1
HE_FRAG18154.3-1728|SPU_013747	834	781	952	928	845	392	62	195	190
HE_FRAG21469.275-434|SPU_011039	1467	723	469	8112	8017	6834	1490	1925	951
HE_COMP236545_C1_SEQ1.1-37|UNKNOWN	2	2	4	2	0	3	1	1	1
HE_FRAG12629.2430-2796|SPU_017974	42	92	94	25	92	57	4	7	15
HE_COMP235841_C1_SEQ1.0-1559|SPU_019339	13946	15654	18074	10964	14994	10439	356	1341	1311
HE_CONTIG4660|SPU_010359	2195	1318	1905	1215	1579	1093	344	227	198
HE_COMP222730_C1_SEQ1.80-189|UNKNOWN	0	0	1	1	1	3	0	0	1
HE_CONTIG2151|UNKNOWN	5	13	7	33	56	38	10	6	5
HE_FRAG9633.441-558|UNKNOWN	15	16	40	1	4	2	3	10	1
HE_COMP233799_C1_SEQ2.3-45|UNKNOWN	4	3	6	7	7	3	0	0	0
HE_COMP232696_C5_SEQ2.0-789|SPU_027014	245	872	778	225	417	340	32	198	306
HE_COMP237146_C3_SEQ1.86-1140|SPU_021683	202	240	314	591	1084	788	57	157	207
HE_CONTIG2831|SPU_012528	354	249	235	204	428	49	13	5	13
HE_FRAG9468.0-1155|UNKNOWN	1679	999	1282	2877	1326	1484	316	264	338
HE_CONTIG1288|SPU_006872	2111	1371	1780	2590	2189	2655	431	388	300
HE_CONTIG4201|SPU_015022	11	45	50	1	2	3	0	0	0
HE_FRAG20734.0-1148|SPU_012838	8102	6473	9033	13417	9913	13983	2350	2061	1504
HE_FRAG23254.132-1212|SPU_023968	9599	6737	8402	12046	12199	5602	235	633	274
HE_COMP237948_C2_SEQ1.0-1937|SPU_018934	1301	1110	1612	2691	3063	2092	153	421	288
HE_COMP239764_C7_SEQ1.104-227|UNKNOWN	245083	126965	90433	199646	97972	179526	127624	52919	62076
HE_CONTIG1257|SPU_000225	3746	2866	4068	2946	3922	1896	365	877	516
HE_FRAG216.108-732|SPU_021555	327	556	1009	659	886	771	52	67	73
HE_CONTIG5031|SPU_015295	2666	881	1099	93	211	137	58	107	69
HE_CONTIG4813|SPU_011203	384	183	418	14	14	4	28	31	51
HE_FRAG4719.148-191|UNKNOWN	4	1	2	1	0	0	0	1	0
HE_FRAG8619.0-669|SPU_016763	5557	3696	4973	5307	5318	6114	938	980	1311
HE_CONTIG841|SPU_008926	36456	15083	19237	8469	6214	11294	11662	6368	11607
HE_COMP238551_C1_SEQ11.205-243|UNKNOWN	0	0	0	0	0	0	1	0	0
HE_COMP234318_C5_SEQ1.45-102|UNKNOWN	25	34	27	102	73	108	30	24	24
HE_COMP221529_C0_SEQ1.59-128|UNKNOWN	895	1011	1291	919	685	730	278	180	223
HE_CONTIG1120|SPU_002640	1990	1655	2212	1703	1807	1366	65	396	373
HE_CONTIG3594|SPU_023776	40	53	76	23	40	27	5	33	45
HE_CONTIG1747|SPU_013833	277	337	485	470	760	407	76	71	90
HE_COMP232616_C3_SEQ4.36-180|SPU_005023	13	25	21	22	8	9	0	4	4
HE_CONTIG1239|SPU_004853	568	1041	1343	799	912	835	215	216	219
HE_FRAG1506.4-1495|UNKNOWN	92	183	214	783	496	1527	54	117	76
HE_COMP241075_C7_SEQ2.0-615|SPU_006900	8003	8320	12217	11763	15630	11075	438	1090	833
HE_COMP234643_C0_SEQ1.0-2085|SPU_011973	18757	8893	11000	29349	24592	30909	6405	4942	5912
HE_COMP235751_C3_SEQ6.336-756|SPU_019356	570	213	324	228	625	412	146	139	83
HE_COMP239260_C3_SEQ1.0-5231|SPU_015708	65362	53451	81470	51111	57138	61573	10285	17098	14023
HE_FRAG10038.0-2424|SPU_020062	285	562	637	204	468	83	13	72	107
HE_FRAG8019.14-1607|SPU_017358	1161	997	1367	943	1239	512	52	262	156
HE_CONTIG4488|SPU_003656	1427	1067	1298	1929	2607	2330	576	733	680
HE_COMP245290_C0_SEQ2.2916-2952|UNKNOWN	17	7	8	7	23	17	6	4	4
HE_COMP244003_C1_SEQ1.89-168|UNKNOWN	121	92	70	16	17	14	19	18	26
HE_FRAG7028.0-1482|SPU_013171	2755	2112	2448	2804	1602	3002	955	687	479
HE_COMP238700_C3_SEQ1.576-1962|SPU_027196	48	66	72	93	186	72	11	16	5
HE_CONTIG2385|SPU_019537	117	152	168	209	349	222	14	35	60
HE_CONTIG2008|SPU_015670	7	18	18	132	149	159	2	22	2
HE_FRAG7415.759-1038|UNKNOWN	163	144	125	20	19	15	4	2	17
HE_CONTIG1897|SPU_005845	287	266	567	177	204	111	82	85	41
HE_CONTIG3108|SPU_012819	5	5	7	11	21	13	1	12	9
HE_CONTIG866|UNKNOWN	159	167	142	56	43	39	1	2	12
HE_COMP231596_C9_SEQ1.0-1341|SPU_016300	1359	245	356	11465	8697	12741	4822	2305	4572
HE_COMP247481_C9_SEQ1.87-408|SPU_006989	200	232	268	132	97	207	28	9	20
HE_COMP232573_C0_SEQ1.0-1518|SPU_016508	1607	1869	2869	3606	5460	2670	176	602	343
HE_FRAG11193.0-2790|SPU_003494	695	1457	1490	1869	3011	2003	40	401	743
HE_CONTIG5197|SPU_011239	3068	4404	4588	4328	7809	6479	404	1539	1991
HE_CONTIG913|SPU_008751	177	115	164	17	61	44	47	39	82
HE_COMP232532_C13_SEQ1.11-1836|SPU_016524	1156	1373	2036	2961	3510	3315	204	550	451
HE_FRAG5055.78-2409|SPU_010750	250	264	473	750	748	973	55	89	215
HE_FRAG16384.822-1020|SPU_014683	121	180	229	120	136	84	12	24	18
HE_COMP235480_C2_SEQ1.15-1626|SPU_015415	2015	1193	1699	1389	1851	2025	187	256	508
HE_FRAG17765.1901-2136|SPU_003025	14	33	30	12	5	1	2	0	2
HE_COMP235354_C5_SEQ5.32-101|UNKNOWN	68	106	92	120	172	113	12	15	20
HE_FRAG3024.362-1226|UNKNOWN	158	268	428	111	336	145	12	74	81
HE_FRAG13874.0-1995|SPU_017414	10266	5443	8889	9334	8752	10414	1844	2829	2622
HE_COMP237039_C7_SEQ2.2-98|UNKNOWN	26	21	41	336	305	323	22	32	31
HE_COMP232483_C9_SEQ1.48-198|SPU_004101	100	59	92	105	55	34	54	14	54
HE_COMP240676_C6_SEQ2.0-1796|SPU_003750	1119	1163	1831	4006	5179	2019	52	398	185
HE_CONTIG1692|UNKNOWN	6	12	4	2	5	4	2	1	2
HE_FRAG4916.0-852|SPU_017143	866	647	828	264	363	375	78	134	96
HE_CONTIG4560|SPU_004466	5302	6962	10188	6786	14738	12663	483	3112	2488
HE_COMP240356_C3_SEQ3.357-420|UNKNOWN	3	3	1	0	0	0	0	1	0
HE_COMP226318_C1_SEQ1.36-267|SPU_028085	4	54	48	16	14	12	8	0	3
HE_COMP243285_C1_SEQ1.18-2397|SPU_014811	4076	2148	3067	2790	4021	3536	577	737	506
HE_CONTIG630|SPU_003060	25	13	38	5	10	2	10	8	0
HE_COMP232273_C5_SEQ1.45-603|SPU_026897	3946	3055	4746	3110	3005	2595	448	593	523
HE_CONTIG4281|SPU_007927	151	143	346	1201	1495	1562	145	113	184
HE_CONTIG3939|SPU_028618	96	86	171	247	329	277	100	105	70
HE_FRAG9322.0-1736|SPU_017949	18238	17374	24090	23140	27686	19827	839	3540	1798
HE_CONTIG4051|SPU_002125	1436	554	985	2345	2624	1443	159	228	140
HE_CONTIG3872|SPU_009943	814	379	384	44	68	62	71	57	47
HE_COMP238397_C14_SEQ1.0-2064|SPU_001352	1349	1226	2027	3848	6486	2723	163	620	455
HE_COMP234096_C4_SEQ7.648-846|SPU_010264	46	18	11	7	7	5	17	21	10
HE_COMP241684_C1_SEQ4.2-344|SPU_014323	132	159	207	328	195	208	52	35	40
HE_COMP236773_C4_SEQ6.12-52|UNKNOWN	10	20	15	13	8	9	4	1	7
HE_CONTIG127|SPU_010281	4504	1618	2003	3420	1966	2870	661	579	258
HE_COMP242590_C6_SEQ1.0-813|SPU_001308	830	779	1083	1731	2109	1324	244	230	194
HE_COMP241101_C2_SEQ1.95-2460|SPU_013283	436	559	866	2327	3459	3015	37	246	320
HE_COMP229758_C0_SEQ1.9-321|UNKNOWN	8	6	6	46	77	44	0	4	4
HE_COMP238546_C3_SEQ4.22-64|UNKNOWN	0	0	0	0	0	1	0	0	0
HE_FRAG16846.0-1086|SPU_000603	109	197	151	89	126	70	1	38	25
HE_FRAG116.10-1431|SPU_018805	2711	4399	5663	3018	4671	2479	61	443	315
HE_FRAG20798.0-444|SPU_003718	187128	108497	98765	358175	134079	231354	225517	104251	107356
HE_FRAG22723.2562-5528|SPU_018587	3177	5204	5644	6967	9707	6976	290	1623	1895
HE_CONTIG2243|SPU_021078	36905	45276	45912	76504	71459	84375	12007	16670	16456
HE_FRAG11045.810-1119|SPU_008825	499	312	426	232	227	247	179	84	232
HE_COMP241448_C2_SEQ18.167-206|UNKNOWN	9	8	7	8	5	7	2	2	1
